"X1"	"X2"	"X3"
4.8664	0.521444862634814	20.5801850226032
4.8665	0.521432146149276	20.5804524390255
4.8666	0.521419430304891	20.580719849992
4.8667	0.521406715101612	20.5809872555027
4.8668	0.521394000539391	20.5812546555577
4.8669	0.521381286618181	20.5815220501571
4.867	0.521368573337935	20.5817894393009
4.8671	0.521355860698604	20.5820568229891
4.8672	0.521343148700141	20.5823242012219
4.8673	0.521330437342498	20.5825915739992
4.8674	0.521317726625629	20.5828589413211
4.8675	0.521305016549485	20.5831263031877
4.8676	0.52129230711402	20.583393659599
4.8677	0.521279598319185	20.5836610105551
4.8678	0.521266890164934	20.5839283560561
4.8679	0.521254182651218	20.584195696102
4.868	0.52124147577799	20.5844630306928
4.8681	0.521228769545203	20.5847303598286
4.8682	0.521216063952809	20.5849976835094
4.8683	0.521203359000761	20.5852650017354
4.8684	0.521190654689011	20.5855323145065
4.8685	0.521177951017512	20.5857996218229
4.8686	0.521165247986217	20.5860669236845
4.8687	0.521152545595077	20.5863342200915
4.8688	0.521139843844046	20.5866015110439
4.8689	0.521127142733076	20.5868687965417
4.869	0.521114442262119	20.587136076585
4.8691	0.521101742431129	20.5874033511739
4.8692	0.521089043240058	20.5876706203083
4.8693	0.521076344688859	20.5879378839885
4.8694	0.521063646777483	20.5882051422143
4.8695	0.521050949505883	20.5884723949859
4.8696	0.521038252874013	20.5887396423034
4.8697	0.521025556881824	20.5890068841667
4.8698	0.52101286152927	20.589274120576
4.8699	0.521000166816303	20.5895413515312
4.87	0.520987472742876	20.5898085770325
4.8701	0.52097477930894	20.5900757970799
4.8702	0.52096208651445	20.5903430116735
4.8703	0.520949394359357	20.5906102208133
4.8704	0.520936702843614	20.5908774244993
4.8705	0.520924011967174	20.5911446227317
4.8706	0.520911321729988	20.5914118155105
4.8707	0.520898632132012	20.5916790028356
4.8708	0.520885943173195	20.5919461847073
4.8709	0.520873254853492	20.5922133611255
4.871	0.520860567172856	20.5924805320903
4.8711	0.520847880131237	20.5927476976018
4.8712	0.52083519372859	20.59301485766
4.8713	0.520822507964867	20.5932820122649
4.8714	0.52080982284002	20.5935491614167
4.8715	0.520797138354003	20.5938163051153
4.8716	0.520784454506768	20.5940834433609
4.8717	0.520771771298268	20.5943505761535
4.8718	0.520759088728455	20.5946177034931
4.8719	0.520746406797282	20.5948848253798
4.872	0.520733725504702	20.5951519418136
4.8721	0.520721044850668	20.5954190527947
4.8722	0.520708364835131	20.595686158323
4.8723	0.520695685458046	20.5959532583986
4.8724	0.520683006719364	20.5962203530216
4.8725	0.520670328619039	20.5964874421921
4.8726	0.520657651157023	20.59675452591
4.8727	0.520644974333269	20.5970216041754
4.8728	0.520632298147729	20.5972886769885
4.8729	0.520619622600358	20.5975557443492
4.873	0.520606947691105	20.5978228062576
4.8731	0.520594273419926	20.5980898627138
4.8732	0.520581599786773	20.5983569137178
4.8733	0.520568926791598	20.5986239592697
4.8734	0.520556254434353	20.5988909993694
4.8735	0.520543582714994	20.5991580340172
4.8736	0.52053091163347	20.599425063213
4.8737	0.520518241189737	20.5996920869569
4.8738	0.520505571383745	20.599959105249
4.8739	0.520492902215449	20.6002261180893
4.874	0.520480233684801	20.6004931254778
4.8741	0.520467565791753	20.6007601274146
4.8742	0.520454898536259	20.6010271238999
4.8743	0.520442231918271	20.6012941149335
4.8744	0.520429565937742	20.6015611005156
4.8745	0.520416900594625	20.6018280806463
4.8746	0.520404235888873	20.6020950553256
4.8747	0.520391571820439	20.6023620245535
4.8748	0.520378908389275	20.6026289883301
4.8749	0.520366245595334	20.6028959466555
4.875	0.520353583438569	20.6031628995297
4.8751	0.520340921918933	20.6034298469528
4.8752	0.52032826103638	20.6036967889248
4.8753	0.520315600790861	20.6039637254458
4.8754	0.520302941182329	20.6042306565158
4.8755	0.520290282210738	20.6044975821349
4.8756	0.52027762387604	20.6047645023032
4.8757	0.520264966178188	20.6050314170207
4.8758	0.520252309117136	20.6052983262875
4.8759	0.520239652692835	20.6055652301035
4.876	0.520226996905239	20.605832128469
4.8761	0.5202143417543	20.6060990213839
4.8762	0.520201687239973	20.6063659088483
4.8763	0.520189033362208	20.6066327908622
4.8764	0.520176380120961	20.6068996674257
4.8765	0.520163727516182	20.6071665385389
4.8766	0.520151075547826	20.6074334042018
4.8767	0.520138424215845	20.6077002644144
4.8768	0.520125773520192	20.6079671191769
4.8769	0.52011312346082	20.6082339684892
4.877	0.520100474037681	20.6085008123515
4.8771	0.52008782525073	20.6087676507638
4.8772	0.520075177099919	20.6090344837262
4.8773	0.520062529585201	20.6093013112386
4.8774	0.520049882706528	20.6095681333012
4.8775	0.520037236463854	20.609834949914
4.8776	0.520024590857131	20.6101017610771
4.8777	0.520011945886313	20.6103685667905
4.8778	0.519999301551353	20.6106353670543
4.8779	0.519986657852203	20.6109021618685
4.878	0.519974014788817	20.6111689512333
4.8781	0.519961372361148	20.6114357351486
4.8782	0.519948730569147	20.6117025136145
4.8783	0.51993608941277	20.611969286631
4.8784	0.519923448891968	20.6122360541983
4.8785	0.519910809006694	20.6125028163164
4.8786	0.519898169756902	20.6127695729853
4.8787	0.519885531142545	20.613036324205
4.8788	0.519872893163575	20.6133030699758
4.8789	0.519860255819946	20.6135698102975
4.879	0.51984761911161	20.6138365451703
4.8791	0.519834983038521	20.6141032745942
4.8792	0.519822347600631	20.6143699985693
4.8793	0.519809712797895	20.6146367170956
4.8794	0.519797078630263	20.6149034301732
4.8795	0.519784445097691	20.6151701378021
4.8796	0.519771812200131	20.6154368399824
4.8797	0.519759179937535	20.6157035367142
4.8798	0.519746548309858	20.6159702279975
4.8799	0.519733917317051	20.6162369138323
4.88	0.519721286959069	20.6165035942188
4.8801	0.519708657235864	20.616770269157
4.8802	0.519696028147389	20.6170369386469
4.8803	0.519683399693598	20.6173036026885
4.8804	0.519670771874443	20.6175702612821
4.8805	0.519658144689877	20.6178369144275
4.8806	0.519645518139855	20.6181035621249
4.8807	0.519632892224328	20.6183702043743
4.8808	0.51962026694325	20.6186368411758
4.8809	0.519607642296573	20.6189034725294
4.881	0.519595018284252	20.6191700984352
4.8811	0.519582394906239	20.6194367188932
4.8812	0.519569772162487	20.6197033339036
4.8813	0.51955715005295	20.6199699434663
4.8814	0.51954452857758	20.6202365475814
4.8815	0.519531907736332	20.620503146249
4.8816	0.519519287529157	20.6207697394691
4.8817	0.519506667956009	20.6210363272418
4.8818	0.519494049016841	20.6213029095671
4.8819	0.519481430711606	20.6215694864452
4.882	0.519468813040259	20.6218360578759
4.8821	0.51945619600275	20.6221026238595
4.8822	0.519443579599035	20.622369184396
4.8823	0.519430963829066	20.6226357394854
4.8824	0.519418348692795	20.6229022891277
4.8825	0.519405734190178	20.6231688333231
4.8826	0.519393120321165	20.6234353720716
4.8827	0.519380507085712	20.6237019053732
4.8828	0.51936789448377	20.6239684332281
4.8829	0.519355282515294	20.6242349556362
4.883	0.519342671180236	20.6245014725976
4.8831	0.51933006047855	20.6247679841124
4.8832	0.519317450410188	20.6250344901807
4.8833	0.519304840975105	20.6253009908024
4.8834	0.519292232173253	20.6255674859777
4.8835	0.519279624004585	20.6258339757066
4.8836	0.519267016469055	20.6261004599891
4.8837	0.519254409566616	20.6263669388254
4.8838	0.519241803297221	20.6266334122154
4.8839	0.519229197660823	20.6268998801593
4.884	0.519216592657377	20.627166342657
4.8841	0.519203988286834	20.6274327997087
4.8842	0.519191384549149	20.6276992513144
4.8843	0.519178781444274	20.6279656974742
4.8844	0.519166178972163	20.6282321381881
4.8845	0.519153577132769	20.6284985734562
4.8846	0.519140975926044	20.6287650032784
4.8847	0.519128375351944	20.629031427655
4.8848	0.519115775410421	20.6292978465859
4.8849	0.519103176101428	20.6295642600713
4.885	0.519090577424918	20.629830668111
4.8851	0.519077979380845	20.6300970707053
4.8852	0.519065381969162	20.6303634678542
4.8853	0.519052785189823	20.6306298595577
4.8854	0.519040189042781	20.6308962458159
4.8855	0.519027593527988	20.6311626266288
4.8856	0.519014998645399	20.6314290019966
4.8857	0.519002404394967	20.6316953719192
4.8858	0.518989810776644	20.6319617363967
4.8859	0.518977217790385	20.6322280954291
4.886	0.518964625436143	20.6324944490167
4.8861	0.518952033713871	20.6327607971592
4.8862	0.518939442623522	20.633027139857
4.8863	0.51892685216505	20.6332934771099
4.8864	0.518914262338408	20.6335598089181
4.8865	0.51890167314355	20.6338261352817
4.8866	0.518889084580428	20.6340924562006
4.8867	0.518876496648997	20.6343587716749
4.8868	0.51886390934921	20.6346250817047
4.8869	0.518851322681019	20.6348913862901
4.887	0.518838736644379	20.635157685431
4.8871	0.518826151239243	20.6354239791276
4.8872	0.518813566465564	20.63569026738
4.8873	0.518800982323295	20.6359565501881
4.8874	0.518788398812391	20.636222827552
4.8875	0.518775815932804	20.6364890994719
4.8876	0.518763233684488	20.6367553659476
4.8877	0.518750652067396	20.6370216269794
4.8878	0.518738071081482	20.6372878825673
4.8879	0.518725490726699	20.6375541327112
4.888	0.518712911003001	20.6378203774114
4.8881	0.51870033191034	20.6380866166678
4.8882	0.518687753448671	20.6383528504804
4.8883	0.518675175617947	20.6386190788495
4.8884	0.518662598418121	20.6388853017749
4.8885	0.518650021849147	20.6391515192568
4.8886	0.518637445910978	20.6394177312952
4.8887	0.518624870603568	20.6396839378902
4.8888	0.51861229592687	20.6399501390418
4.8889	0.518599721880838	20.6402163347501
4.889	0.518587148465425	20.6404825250152
4.8891	0.518574575680585	20.6407487098371
4.8892	0.518562003526271	20.6410148892158
4.8893	0.518549432002436	20.6412810631515
4.8894	0.518536861109034	20.6415472316442
4.8895	0.518524290846019	20.6418133946938
4.8896	0.518511721213345	20.6420795523006
4.8897	0.518499152210964	20.6423457044646
4.8898	0.518486583838829	20.6426118511858
4.8899	0.518474016096896	20.6428779924642
4.89	0.518461448985117	20.6431441282999
4.8901	0.518448882503445	20.6434102586931
4.8902	0.518436316651835	20.6436763836437
4.8903	0.51842375143024	20.6439425031518
4.8904	0.518411186838612	20.6442086172174
4.8905	0.518398622876907	20.6444747258407
4.8906	0.518386059545078	20.6447408290216
4.8907	0.518373496843077	20.6450069267603
4.8908	0.518360934770859	20.6452730190568
4.8909	0.518348373328377	20.6455391059111
4.891	0.518335812515584	20.6458051873233
4.8911	0.518323252332435	20.6460712632935
4.8912	0.518310692778883	20.6463373338217
4.8913	0.518298133854881	20.646603398908
4.8914	0.518285575560383	20.6468694585524
4.8915	0.518273017895342	20.647135512755
4.8916	0.518260460859713	20.6474015615159
4.8917	0.518247904453449	20.6476676048351
4.8918	0.518235348676503	20.6479336427127
4.8919	0.518222793528829	20.6481996751486
4.892	0.518210239010381	20.6484657021431
4.8921	0.518197685121111	20.6487317236961
4.8922	0.518185131860975	20.6489977398077
4.8923	0.518172579229925	20.649263750478
4.8924	0.518160027227916	20.649529755707
4.8925	0.5181474758549	20.6497957554947
4.8926	0.518134925110832	20.6500617498413
4.8927	0.518122374995664	20.6503277387468
4.8928	0.518109825509352	20.6505937222113
4.8929	0.518097276651847	20.6508597002347
4.893	0.518084728423105	20.6511256728172
4.8931	0.518072180823078	20.6513916399588
4.8932	0.518059633851721	20.6516576016597
4.8933	0.518047087508987	20.6519235579197
4.8934	0.518034541794829	20.6521895087391
4.8935	0.518021996709202	20.6524554541178
4.8936	0.518009452252059	20.6527213940559
4.8937	0.517996908423353	20.6529873285535
4.8938	0.517984365223039	20.6532532576106
4.8939	0.51797182265107	20.6535191812273
4.894	0.5179592807074	20.6537850994037
4.8941	0.517946739391983	20.6540510121398
4.8942	0.517934198704772	20.6543169194356
4.8943	0.517921658645721	20.6545828212913
4.8944	0.517909119214783	20.6548487177068
4.8945	0.517896580411913	20.6551146086823
4.8946	0.517884042237064	20.6553804942177
4.8947	0.51787150469019	20.6556463743133
4.8948	0.517858967771245	20.6559122489689
4.8949	0.517846431480182	20.6561781181847
4.895	0.517833895816955	20.6564439819607
4.8951	0.517821360781519	20.6567098402971
4.8952	0.517808826373825	20.6569756931938
4.8953	0.517796292593829	20.6572415406508
4.8954	0.517783759441485	20.6575073826684
4.8955	0.517771226916745	20.6577732192464
4.8956	0.517758695019564	20.6580390503851
4.8957	0.517746163749896	20.6583048760844
4.8958	0.517733633107693	20.6585706963444
4.8959	0.517721103092911	20.6588365111651
4.896	0.517708573705503	20.6591023205467
4.8961	0.517696044945422	20.6593681244891
4.8962	0.517683516812623	20.6596339229924
4.8963	0.517670989307059	20.6598997160568
4.8964	0.517658462428685	20.6601655036822
4.8965	0.517645936177453	20.6604312858687
4.8966	0.517633410553318	20.6606970626164
4.8967	0.517620885556233	20.6609628339252
4.8968	0.517608361186153	20.6612285997954
4.8969	0.517595837443031	20.6614943602269
4.897	0.517583314326821	20.6617601152199
4.8971	0.517570791837477	20.6620258647742
4.8972	0.517558269974952	20.6622916088901
4.8973	0.517545748739202	20.6625573475676
4.8974	0.517533228130178	20.6628230808067
4.8975	0.517520708147837	20.6630888086075
4.8976	0.517508188792129	20.66335453097
4.8977	0.517495670063012	20.6636202478944
4.8978	0.517483151960437	20.6638859593806
4.8979	0.517470634484359	20.6641516654288
4.898	0.517458117634732	20.6644173660389
4.8981	0.517445601411509	20.6646830612111
4.8982	0.517433085814644	20.6649487509454
4.8983	0.517420570844093	20.6652144352418
4.8984	0.517408056499806	20.6654801141005
4.8985	0.517395542781741	20.6657457875215
4.8986	0.51738302968985	20.6660114555048
4.8987	0.517370517224086	20.6662771180505
4.8988	0.517358005384404	20.6665427751586
4.8989	0.517345494170759	20.6668084268293
4.899	0.517332983583102	20.6670740730625
4.8991	0.51732047362139	20.6673397138584
4.8992	0.517307964285575	20.667605349217
4.8993	0.517295455575612	20.6678709791383
4.8994	0.517282947491454	20.6681366036224
4.8995	0.517270440033055	20.6684022226694
4.8996	0.517257933200371	20.6686678362793
4.8997	0.517245426993353	20.6689334444522
4.8998	0.517232921411957	20.6691990471882
4.8999	0.517220416456136	20.6694646444873
4.9	0.517207912125844	20.6697302363495
4.9001	0.517195408421036	20.6699958227749
4.9002	0.517182905341665	20.6702614037637
4.9003	0.517170402887685	20.6705269793157
4.9004	0.51715790105905	20.6707925494312
4.9005	0.517145399855714	20.6710581141101
4.9006	0.517132899277632	20.6713236733526
4.9007	0.517120399324756	20.6715892271586
4.9008	0.517107899997043	20.6718547755283
4.9009	0.517095401294444	20.6721203184617
4.901	0.517082903216914	20.6723858559588
4.9011	0.517070405764407	20.6726513880197
4.9012	0.517057908936878	20.6729169146445
4.9013	0.517045412734281	20.6731824358332
4.9014	0.517032917156568	20.673447951586
4.9015	0.517020422203695	20.6737134619027
4.9016	0.517007927875616	20.6739789667836
4.9017	0.516995434172283	20.6742444662287
4.9018	0.516982941093652	20.6745099602379
4.9019	0.516970448639677	20.6747754488115
4.902	0.516957956810312	20.6750409319494
4.9021	0.51694546560551	20.6753064096517
4.9022	0.516932975025226	20.6755718819185
4.9023	0.516920485069414	20.6758373487498
4.9024	0.516907995738028	20.6761028101457
4.9025	0.516895507031021	20.6763682661063
4.9026	0.516883018948349	20.6766337166315
4.9027	0.516870531489965	20.6768991617215
4.9028	0.516858044655823	20.6771646013763
4.9029	0.516845558445878	20.677430035596
4.903	0.516833072860083	20.6776954643806
4.9031	0.516820587898392	20.6779608877303
4.9032	0.516808103560761	20.678226305645
4.9033	0.516795619847142	20.6784917181248
4.9034	0.51678313675749	20.6787571251698
4.9035	0.51677065429176	20.67902252678
4.9036	0.516758172449904	20.6792879229555
4.9037	0.516745691231878	20.6795533136964
4.9038	0.516733210637635	20.6798186990027
4.9039	0.51672073066713	20.6800840788745
4.904	0.516708251320316	20.6803494533118
4.9041	0.516695772597149	20.6806148223147
4.9042	0.516683294497582	20.6808801858832
4.9043	0.516670817021569	20.6811455440175
4.9044	0.516658340169064	20.6814108967175
4.9045	0.516645863940022	20.6816762439834
4.9046	0.516633388334397	20.6819415858151
4.9047	0.516620913352142	20.6822069222128
4.9048	0.516608438993213	20.6824722531765
4.9049	0.516595965257563	20.6827375787063
4.905	0.516583492145146	20.6830028988022
4.9051	0.516571019655918	20.6832682134644
4.9052	0.516558547789831	20.6835335226927
4.9053	0.51654607654684	20.6837988264874
4.9054	0.5165336059269	20.6840641248484
4.9055	0.516521135929964	20.6843294177758
4.9056	0.516508666555987	20.6845947052698
4.9057	0.516496197804923	20.6848599873303
4.9058	0.516483729676726	20.6851252639574
4.9059	0.516471262171351	20.6853905351511
4.906	0.516458795288751	20.6856558009116
4.9061	0.516446329028881	20.6859210612389
4.9062	0.516433863391695	20.686186316133
4.9063	0.516421398377148	20.6864515655941
4.9064	0.516408933985193	20.6867168096221
4.9065	0.516396470215785	20.6869820482171
4.9066	0.516384007068879	20.6872472813792
4.9067	0.516371544544428	20.6875125091084
4.9068	0.516359082642387	20.6877777314049
4.9069	0.51634662136271	20.6880429482686
4.907	0.516334160705351	20.6883081596997
4.9071	0.516321700670265	20.6885733656981
4.9072	0.516309241257405	20.688838566264
4.9073	0.516296782466727	20.6891037613973
4.9074	0.516284324298184	20.6893689510983
4.9075	0.516271866751731	20.6896341353668
4.9076	0.516259409827322	20.6898993142031
4.9077	0.516246953524912	20.6901644876071
4.9078	0.516234497844454	20.6904296555789
4.9079	0.516222042785903	20.6906948181185
4.908	0.516209588349214	20.6909599752261
4.9081	0.51619713453434	20.6912251269017
4.9082	0.516184681341237	20.6914902731453
4.9083	0.516172228769857	20.691755413957
4.9084	0.516159776820156	20.6920205493369
4.9085	0.516147325492089	20.692285679285
4.9086	0.516134874785608	20.6925508038014
4.9087	0.51612242470067	20.6928159228861
4.9088	0.516109975237228	20.6930810365393
4.9089	0.516097526395236	20.6933461447608
4.909	0.516085078174649	20.693611247551
4.9091	0.516072630575421	20.6938763449097
4.9092	0.516060183597507	20.694141436837
4.9093	0.516047737240862	20.6944065233331
4.9094	0.516035291505438	20.6946716043979
4.9095	0.516022846391191	20.6949366800316
4.9096	0.516010401898075	20.6952017502341
4.9097	0.515997958026045	20.6954668150056
4.9098	0.515985514775054	20.6957318743461
4.9099	0.515973072145059	20.6959969282556
4.91	0.515960630136012	20.6962619767343
4.9101	0.515948188747868	20.6965270197822
4.9102	0.515935747980582	20.6967920573993
4.9103	0.515923307834108	20.6970570895857
4.9104	0.5159108683084	20.6973221163415
4.9105	0.515898429403414	20.6975871376667
4.9106	0.515885991119103	20.6978521535614
4.9107	0.515873553455421	20.6981171640257
4.9108	0.515861116412324	20.6983821690595
4.9109	0.515848679989765	20.6986471686631
4.911	0.5158362441877	20.6989121628363
4.9111	0.515823809006082	20.6991771515794
4.9112	0.515811374444867	20.6994421348923
4.9113	0.515798940504008	20.6997071127751
4.9114	0.51578650718346	20.6999720852279
4.9115	0.515774074483178	20.7002370522507
4.9116	0.515761642403116	20.7005020138436
4.9117	0.515749210943227	20.7007669700066
4.9118	0.515736780103469	20.7010319207399
4.9119	0.515724349883794	20.7012968660434
4.912	0.515711920284156	20.7015618059173
4.9121	0.515699491304511	20.7018267403616
4.9122	0.515687062944813	20.7020916693763
4.9123	0.515674635205017	20.7023565929616
4.9124	0.515662208085077	20.7026215111174
4.9125	0.515649781584947	20.7028864238438
4.9126	0.515637355704583	20.703151331141
4.9127	0.515624930443938	20.7034162330089
4.9128	0.515612505802967	20.7036811294476
4.9129	0.515600081781625	20.7039460204572
4.913	0.515587658379866	20.7042109060378
4.9131	0.515575235597645	20.7044757861893
4.9132	0.515562813434917	20.7047406609119
4.9133	0.515550391891635	20.7050055302056
4.9134	0.515537970967755	20.7052703940705
4.9135	0.51552555066323	20.7055352525067
4.9136	0.515513130978017	20.7058001055142
4.9137	0.515500711912068	20.706064953093
4.9138	0.51548829346534	20.7063297952432
4.9139	0.515475875637786	20.7065946319649
4.914	0.51546345842936	20.7068594632582
4.9141	0.515451041840018	20.7071242891231
4.9142	0.515438625869715	20.7073891095597
4.9143	0.515426210518404	20.7076539245679
4.9144	0.51541379578604	20.707918734148
4.9145	0.515401381672579	20.7081835382999
4.9146	0.515388968177974	20.7084483370237
4.9147	0.51537655530218	20.7087131303196
4.9148	0.515364143045152	20.7089779181874
4.9149	0.515351731406844	20.7092427006273
4.915	0.515339320387212	20.7095074776394
4.9151	0.515326909986209	20.7097722492237
4.9152	0.515314500203791	20.7100370153803
4.9153	0.515302091039911	20.7103017761092
4.9154	0.515289682494525	20.7105665314105
4.9155	0.515277274567588	20.7108312812842
4.9156	0.515264867259053	20.7110960257305
4.9157	0.515252460568877	20.7113607647494
4.9158	0.515240054497012	20.7116254983409
4.9159	0.515227649043414	20.7118902265051
4.916	0.515215244208038	20.7121549492421
4.9161	0.515202839990839	20.7124196665519
4.9162	0.51519043639177	20.7126843784346
4.9163	0.515178033410787	20.7129490848902
4.9164	0.515165631047845	20.7132137859189
4.9165	0.515153229302897	20.7134784815206
4.9166	0.5151408281759	20.7137431716954
4.9167	0.515128427666807	20.7140078564434
4.9168	0.515116027775573	20.7142725357647
4.9169	0.515103628502153	20.7145372096593
4.917	0.515091229846502	20.7148018781273
4.9171	0.515078831808574	20.7150665411687
4.9172	0.515066434388324	20.7153311987836
4.9173	0.515054037585707	20.715595850972
4.9174	0.515041641400677	20.7158604977341
4.9175	0.515029245833191	20.7161251390699
4.9176	0.5150168508832	20.7163897749794
4.9177	0.515004456550662	20.7166544054627
4.9178	0.514992062835531	20.7169190305198
4.9179	0.51497966973776	20.7171836501509
4.918	0.514967277257306	20.717448264356
4.9181	0.514954885394123	20.7177128731351
4.9182	0.514942494148165	20.7179774764883
4.9183	0.514930103519387	20.7182420744157
4.9184	0.514917713507745	20.7185066669174
4.9185	0.514905324113193	20.7187712539933
4.9186	0.514892935335686	20.7190358356436
4.9187	0.514880547175178	20.7193004118682
4.9188	0.514868159631624	20.7195649826674
4.9189	0.51485577270498	20.7198295480411
4.919	0.514843386395199	20.7200941079894
4.9191	0.514831000702238	20.7203586625124
4.9192	0.51481861562605	20.7206232116101
4.9193	0.51480623116659	20.7208877552825
4.9194	0.514793847323814	20.7211522935298
4.9195	0.514781464097676	20.7214168263521
4.9196	0.51476908148813	20.7216813537492
4.9197	0.514756699495133	20.7219458757215
4.9198	0.514744318118637	20.7222103922688
4.9199	0.5147319373586	20.7224749033912
4.92	0.514719557214974	20.7227394090889
4.9201	0.514707177687716	20.7230039093618
4.9202	0.51469479877678	20.7232684042101
4.9203	0.514682420482121	20.7235328936338
4.9204	0.514670042803693	20.7237973776329
4.9205	0.514657665741452	20.7240618562076
4.9206	0.514645289295352	20.7243263293578
4.9207	0.514632913465349	20.7245907970837
4.9208	0.514620538251397	20.7248552593853
4.9209	0.514608163653451	20.7251197162626
4.921	0.514595789671466	20.7253841677158
4.9211	0.514583416305397	20.7256486137449
4.9212	0.514571043555199	20.7259130543499
4.9213	0.514558671420826	20.7261774895309
4.9214	0.514546299902235	20.7264419192881
4.9215	0.514533928999379	20.7267063436213
4.9216	0.514521558712213	20.7269707625307
4.9217	0.514509189040692	20.7272351760165
4.9218	0.514496819984772	20.7274995840785
4.9219	0.514484451544407	20.7277639867169
4.922	0.514472083719553	20.7280283839318
4.9221	0.514459716510164	20.7282927757231
4.9222	0.514447349916194	20.728557162091
4.9223	0.5144349839376	20.7288215430356
4.9224	0.514422618574336	20.7290859185569
4.9225	0.514410253826356	20.7293502886549
4.9226	0.514397889693617	20.7296146533297
4.9227	0.514385526176072	20.7298790125814
4.9228	0.514373163273677	20.73014336641
4.9229	0.514360800986387	20.7304077148157
4.923	0.514348439314158	20.7306720577984
4.9231	0.514336078256942	20.7309363953582
4.9232	0.514323717814697	20.7312007274952
4.9233	0.514311357987376	20.7314650542095
4.9234	0.514298998774935	20.7317293755011
4.9235	0.514286640177329	20.73199369137
4.9236	0.514274282194513	20.7322580018164
4.9237	0.514261924826441	20.7325223068403
4.9238	0.514249568073069	20.7327866064417
4.9239	0.514237211934352	20.7330509006208
4.924	0.514224856410245	20.7333151893775
4.9241	0.514212501500702	20.733579472712
4.9242	0.51420014720568	20.7338437506243
4.9243	0.514187793525133	20.7341080231144
4.9244	0.514175440459015	20.7343722901825
4.9245	0.514163088007283	20.7346365518286
4.9246	0.514150736169891	20.7349008080527
4.9247	0.514138384946794	20.735165058855
4.9248	0.514126034337947	20.7354293042354
4.9249	0.514113684343305	20.735693544194
4.925	0.514101334962824	20.735957778731
4.9251	0.514088986196458	20.7362220078463
4.9252	0.514076638044162	20.7364862315401
4.9253	0.514064290505892	20.7367504498123
4.9254	0.514051943581603	20.7370146626631
4.9255	0.514039597271249	20.7372788700925
4.9256	0.514027251574787	20.7375430721006
4.9257	0.51401490649217	20.7378072686875
4.9258	0.514002562023354	20.7380714598531
4.9259	0.513990218168295	20.7383356455976
4.926	0.513977874926946	20.738599825921
4.9261	0.513965532299264	20.7388640008234
4.9262	0.513953190285203	20.7391281703048
4.9263	0.513940848884719	20.7393923343653
4.9264	0.513928508097767	20.7396564930051
4.9265	0.513916167924301	20.739920646224
4.9266	0.513903828364278	20.7401847940223
4.9267	0.513891489417652	20.7404489363999
4.9268	0.513879151084378	20.7407130733569
4.9269	0.513866813364411	20.7409772048934
4.927	0.513854476257707	20.7412413310095
4.9271	0.51384213976422	20.7415054517052
4.9272	0.513829803883907	20.7417695669805
4.9273	0.513817468616721	20.7420336768356
4.9274	0.513805133962619	20.7422977812705
4.9275	0.513792799921556	20.7425618802852
4.9276	0.513780466493485	20.7428259738799
4.9277	0.513768133678364	20.7430900620545
4.9278	0.513755801476146	20.7433541448092
4.9279	0.513743469886788	20.743618222144
4.928	0.513731138910244	20.7438822940589
4.9281	0.513718808546469	20.7441463605541
4.9282	0.51370647879542	20.7444104216296
4.9283	0.51369414965705	20.7446744772855
4.9284	0.513681821131315	20.7449385275217
4.9285	0.513669493218171	20.7452025723385
4.9286	0.513657165917572	20.7454666117358
4.9287	0.513644839229475	20.7457306457137
4.9288	0.513632513153833	20.7459946742722
4.9289	0.513620187690603	20.7462586974115
4.929	0.513607862839739	20.7465227151316
4.9291	0.513595538601197	20.7467867274326
4.9292	0.513583214974932	20.7470507343145
4.9293	0.513570891960899	20.7473147357773
4.9294	0.513558569559054	20.7475787318212
4.9295	0.513546247769352	20.7478197461786
4.9296	0.513533926591747	20.7480837070509
4.9297	0.513521606026196	20.7483476625566
4.9298	0.513509286072654	20.7486116126958
4.9299	0.513496966731075	20.7488755574689
4.93	0.513484648001416	20.749139496876
4.9301	0.513472329883631	20.7494034309173
4.9302	0.513460012377676	20.7496673595931
4.9303	0.513447695483506	20.7499312829035
4.9304	0.513435379201076	20.7501952008489
4.9305	0.513423063530342	20.7504591134294
4.9306	0.513410748471259	20.7507230206453
4.9307	0.513398434023782	20.7509869224967
4.9308	0.513386120187867	20.7512508189839
4.9309	0.513373806963468	20.7515147101071
4.931	0.513361494350542	20.7517785958665
4.9311	0.513349182349043	20.7520424762624
4.9312	0.513336870958928	20.7523063512949
4.9313	0.51332456018015	20.7525702209643
4.9314	0.513312250012666	20.7528340852708
4.9315	0.513299940456431	20.7530979442147
4.9316	0.5132876315114	20.753361797796
4.9317	0.513275323177529	20.7536256460152
4.9318	0.513263015454773	20.7538894888722
4.9319	0.513250708343087	20.7541533263675
4.932	0.513238401842427	20.7544171585012
4.9321	0.513226095952748	20.7546809852736
4.9322	0.513213790674006	20.7549448066848
4.9323	0.513201486006155	20.755208622735
4.9324	0.513189181949151	20.7554724334246
4.9325	0.513176878502951	20.7557362387536
4.9326	0.513164575667508	20.7560000387224
4.9327	0.513152273442778	20.7562638333311
4.9328	0.513139971828718	20.75652762258
4.9329	0.513127670825281	20.7567914064693
4.933	0.513115370432424	20.7570551849992
4.9331	0.513103070650103	20.7573189581699
4.9332	0.513090771478271	20.7575827259817
4.9333	0.513078472916886	20.7578464884347
4.9334	0.513066174965902	20.7581102455292
